,,Rank,Nombre,Símbolo,Cap. de Mercado,Precio
20170521,14,15.0,BTSBitShares,BTS,"$260,930,350.51",$0.1003
20170521,15,16.0,GNOGnosis,GNO,"$238,585,170.05",$215.99
20170521,16,17.0,STRATStratis,STRAT,"$207,706,823.02",$2.11
20170521,17,18.0,REPAugur,REP,"$190,946,746.83",$17.36
20170521,18,19.0,GAMEGameCredits,GAME,"$177,378,848.34",$2.82
20170521,19,20.0,WAVESWaves,WAVES,"$176,811,444.76",$1.77
20170528,0,1.0,BTCBitcoin,BTC,"$35,264,179,895.53","$2,155.80"
20170528,1,2.0,ETHEthereum,ETH,"$15,689,184,269.78",$170.51
20170528,2,3.0,XRPXRP,XRP,"$8,780,281,573.87",$0.2296
20170528,3,4.0,XEMNEM,XEM,"$1,873,133,674.06",$0.2081
20170528,4,5.0,ETCEthereum Classic,ETC,"$1,485,172,406.13",$16.13
20170528,5,6.0,LTCLitecoin,LTC,"$1,242,754,871.30",$24.22
20170528,6,7.0,DASHDash,DASH,"$792,047,347.07",$108.14
20170528,7,8.0,XMRMonero,XMR,"$535,614,122.21",$36.84
20170528,8,9.0,BCNBytecoin,BCN,"$464,423,066.67",$0.002539
20170528,9,10.0,GNTGolem,GNT,"$396,547,548.32",$0.4807
20170528,10,11.0,XLMStellar,XLM,"$341,743,405.79",$0.03536
20170528,11,12.0,STRATStratis,STRAT,"$307,323,199.52",$3.12
20170528,12,13.0,DOGEDogecoin,DOGE,"$282,586,858.43",$0.002579
20170528,13,14.0,ZECZcash,ZEC,"$275,469,705.63",$196.32
20170528,14,15.0,WAVESWaves,WAVES,"$246,542,358.40",$2.47
20170528,15,16.0,GNOGnosis,GNO,"$231,173,127.77",$209.28
20170528,16,17.0,STEEMSteem,STEEM,"$224,025,436.98",$0.9574
20170528,17,18.0,REPAugur,REP,"$223,680,143.36",$20.33
20170528,18,19.0,SCSiacoin,SC,"$177,903,278.82",$0.006738
20170528,19,20.0,MAIDMaidSafeCoin,MAID,"$161,748,719.39",$0.3574
20170604,0,1.0,BTCBitcoin,BTC,"$41,124,195,602.84","$2,511.81"
20170604,1,2.0,ETHEthereum,ETH,"$22,622,230,133.21",$245.33
20170604,2,3.0,XRPXRP,XRP,"$11,563,834,772.70",$0.2994
20170604,3,4.0,XEMNEM,XEM,"$1,940,053,581.98",$0.2156
20170604,4,5.0,ETCEthereum Classic,ETC,"$1,612,317,546.44",$17.48
20170604,5,6.0,LTCLitecoin,LTC,"$1,436,514,967.86",$27.94
20170604,6,7.0,DASHDash,DASH,"$1,052,615,780.55",$143.35
20170604,7,8.0,STRATStratis,STRAT,"$1,031,727,235.85",$10.48
20170604,8,9.0,XMRMonero,XMR,"$625,243,117.25",$42.90
20170604,9,10.0,WAVESWaves,WAVES,"$534,606,266.02",$5.35
20170604,10,11.0,BCNBytecoin,BCN,"$460,184,392.54",$0.002515
20170604,11,12.0,DGBDigiByte,DGB,"$405,103,741.43",$0.04997
20170604,12,13.0,GNTGolem,GNT,"$395,861,655.21",$0.4799
20170604,13,14.0,XLMStellar,XLM,"$386,497,195.20",$0.03999
20170604,14,15.0,SCSiacoin,SC,"$382,912,464.92",$0.01441
20170604,15,16.0,DOGEDogecoin,DOGE,"$348,600,941.97",$0.003179
20170604,16,17.0,ZECZcash,ZEC,"$348,108,361.18",$239.52
20170604,17,18.0,REPAugur,REP,"$318,529,399.87",$28.96
20170604,18,19.0,STEEMSteem,STEEM,"$305,209,600.95",$1.30
20170604,19,20.0,GAMEGameCredits,GAME,"$302,111,425.68",$4.79
20170611,0,1.0,BTCBitcoin,BTC,"$48,471,351,908.86","$2,958.11"
20170611,1,2.0,ETHEthereum,ETH,"$31,473,955,353.02",$340.61
20170611,2,3.0,XRPXRP,XRP,"$10,453,873,064.78",$0.2728
20170611,3,4.0,ETCEthereum Classic,ETC,"$1,995,251,220.29",$21.57
20170611,4,5.0,XEMNEM,XEM,"$1,962,153,643.15",$0.218
20170611,5,6.0,LTCLitecoin,LTC,"$1,710,729,365.69",$33.22
20170611,6,7.0,DASHDash,DASH,"$1,385,073,979.22",$188.27
20170611,7,8.0,BTSBitShares,BTS,"$1,020,271,205.21",$0.392
20170611,8,9.0,XMRMonero,XMR,"$857,729,832.69",$58.70
20170611,9,10.0,STRATStratis,STRAT,"$856,339,118.46",$8.70
20170611,10,11.0,WAVESWaves,WAVES,"$632,091,331.48",$6.32
20170611,11,12.0,BCNBytecoin,BCN,"$622,202,238.66",$0.0034
20170611,12,13.0,STEEMSteem,STEEM,"$574,412,944.71",$2.45
20170611,13,14.0,ZECZcash,ZEC,"$497,822,473.00",$331.10
20170611,14,15.0,GNTGolem,GNT,"$476,921,216.02",$0.5751
20170611,15,16.0,XLMStellar,XLM,"$443,769,933.33",$0.04592
20170611,16,17.0,LSKLisk,LSK,"$423,160,535.97",$3.91
20170611,17,18.0,SCSiacoin,SC,"$408,715,516.49",$0.01524
20170611,18,19.0,DOGEDogecoin,DOGE,"$395,265,628.86",$0.003601
20170611,19,20.0,REPAugur,REP,"$371,533,115.39",$33.78
20170618,0,1.0,BTCBitcoin,BTC,"$41,788,447,639.02","$2,548.29"
20170618,1,2.0,ETHEthereum,ETH,"$34,398,156,576.12",$371.46
20170618,2,3.0,XRPXRP,XRP,"$10,897,410,833.71",$0.2846
20170618,3,4.0,LTCLitecoin,LTC,"$2,376,273,084.09",$46.04
20170618,4,5.0,ETCEthereum Classic,ETC,"$2,046,194,288.37",$22.07
20170618,5,6.0,XEMNEM,XEM,"$1,782,298,117.68",$0.198
20170618,6,7.0,DASHDash,DASH,"$1,426,442,711.61",$193.53
20170618,7,8.0,MIOTAIOTA,MIOTA,"$1,128,105,978.14",$0.4059
20170618,8,9.0,BTSBitShares,BTS,"$845,946,486.09",$0.3258
20170618,9,10.0,STRATStratis,STRAT,"$730,618,789.91",$7.42
20170618,10,11.0,XMRMonero,XMR,"$726,591,002.35",$49.60
20170618,11,12.0,ZECZcash,ZEC,"$584,999,445.54",$376.82
20170618,12,13.0,WAVESWaves,WAVES,"$498,612,689.97",$4.99
20170618,13,14.0,BCNBytecoin,BCN,"$480,714,196.80",$0.002626
20170618,14,15.0,GNTGolem,GNT,"$480,179,066.30",$0.5791
20170618,15,16.0,STEEMSteem,STEEM,"$468,183,020.74",$2.00
20170618,16,17.0,SCSiacoin,SC,"$430,005,204.27",$0.01591
20170618,17,18.0,XLMStellar,XLM,"$370,483,914.11",$0.03833
20170618,18,19.0,DOGEDogecoin,DOGE,"$354,811,913.16",$0.00323
20170618,19,20.0,BCCBitConnect,BCC,"$342,832,855.03",$50.90
20170625,0,1.0,BTCBitcoin,BTC,"$42,494,976,233.71","$2,589.41"
20170625,1,2.0,ETHEthereum,ETH,"$28,138,433,535.28",$303.25
20170625,2,3.0,XRPXRP,XRP,"$11,427,040,791.46",$0.2984
20170625,3,4.0,LTCLitecoin,LTC,"$2,271,525,851.06",$43.92
20170625,4,5.0,ETCEthereum Classic,ETC,"$1,990,808,257.18",$21.42
20170625,5,6.0,XEMNEM,XEM,"$1,594,635,218.20",$0.1772
20170625,6,7.0,MIOTAIOTA,MIOTA,"$1,308,995,122.19",$0.4709
20170625,7,8.0,DASHDash,DASH,"$1,276,617,820.94",$172.88
20170625,8,9.0,BTSBitShares,BTS,"$777,820,920.04",$0.2996
20170625,9,10.0,STRATStratis,STRAT,"$697,417,515.01",$7.08
20170625,10,11.0,XMRMonero,XMR,"$673,947,365.71",$45.89
20170625,11,12.0,ZECZcash,ZEC,"$512,366,179.67",$330.04
20170625,12,13.0,GNTGolem,GNT,"$468,099,980.41",$0.5645
20170625,13,14.0,WAVESWaves,WAVES,"$462,485,313.42",$4.62
20170625,14,15.0,BCNBytecoin,BCN,"$460,369,810.98",$0.002515
20170625,15,16.0,STEEMSteem,STEEM,"$445,070,341.36",$1.89
20170625,16,17.0,SCSiacoin,SC,"$440,222,989.00",$0.01617
20170625,17,18.0,ICNIconomi,ICN,"$352,689,404.01",$4.05
20170625,18,19.0,BCCBitConnect,BCC,"$346,581,883.99",$51.16
20170625,19,20.0,LSKLisk,LSK,"$330,272,281.50",$3.04
20170702,0,1.0,BTCBitcoin,BTC,"$41,167,090,926.76","$2,506.47"
20170702,1,2.0,ETHEthereum,ETH,"$26,776,232,589.10",$287.99
20170702,2,3.0,XRPXRP,XRP,"$9,934,661,325.87",$0.2594
20170702,3,4.0,LTCLitecoin,LTC,"$2,153,779,043.32",$41.57
20170702,4,5.0,ETCEthereum Classic,ETC,"$1,668,376,592.63",$17.91
20170702,5,6.0,XEMNEM,XEM,"$1,433,802,053.17",$0.1593
20170702,6,7.0,DASHDash,DASH,"$1,283,557,618.23",$173.49
20170702,7,8.0,MIOTAIOTA,MIOTA,"$1,062,473,078.90",$0.3822
20170702,8,9.0,XMRMonero,XMR,"$629,998,886.14",$42.79
20170702,9,10.0,STRATStratis,STRAT,"$578,879,649.94",$5.88
20170702,10,11.0,BTSBitShares,BTS,"$556,410,032.54",$0.2143
20170702,11,12.0,ZECZcash,ZEC,"$468,653,574.53",$301.88
20170702,12,13.0,NEONeo,NEO,"$404,759,359.36",$8.10
20170702,13,14.0,BCNBytecoin,BCN,"$402,339,915.66",$0.002198
20170702,14,15.0,GNTGolem,GNT,"$389,886,181.24",$0.468
20170702,15,16.0,STEEMSteem,STEEM,"$387,756,046.73",$1.64
20170702,16,17.0,WAVESWaves,WAVES,"$362,346,601.49",$3.62
20170702,17,18.0,SCSiacoin,SC,"$358,829,239.09",$0.01308
20170702,18,19.0,GNOGnosis,GNO,"$357,088,820.00",$323.28
20170702,19,20.0,BCCBitConnect,BCC,"$354,962,571.52",$52.04
20170709,0,1.0,BTCBitcoin,BTC,"$41,397,103,732.72","$2,518.44"
20170709,1,2.0,ETHEthereum,ETH,"$22,559,148,764.40",$242.14
20170709,2,3.0,XRPXRP,XRP,"$8,937,821,089.20",$0.2334
20170709,3,4.0,LTCLitecoin,LTC,"$2,574,187,082.47",$49.58
20170709,4,5.0,ETCEthereum Classic,ETC,"$1,518,488,330.48",$16.26
20170709,5,6.0,DASHDash,DASH,"$1,450,959,008.54",$195.64
20170709,6,7.0,XEMNEM,XEM,"$1,376,932,516.54",$0.153
20170709,7,8.0,MIOTAIOTA,MIOTA,"$841,888,124.52",$0.3029
20170709,8,9.0,XMRMonero,XMR,"$661,790,136.42",$44.85
20170709,9,10.0,EOSEOS,EOS,"$472,683,216.27",$2.29
20170709,10,11.0,BTSBitShares,BTS,"$440,920,700.59",$0.1698
20170709,11,12.0,STRATStratis,STRAT,"$421,373,210.99",$4.28
20170709,12,13.0,ZECZcash,ZEC,"$411,482,403.73",$241.43
20170709,13,14.0,BCCBitConnect,BCC,"$404,674,438.61",$58.96
20170709,14,15.0,WAVESWaves,WAVES,"$374,990,820.88",$3.75
20170709,15,16.0,STEEMSteem,STEEM,"$360,491,273.25",$1.53
20170709,16,17.0,NEONeo,NEO,"$344,760,918.62",$6.90
20170709,17,18.0,VERIVeritaseum,VERI,"$318,193,998.86",$161.68
20170709,18,19.0,GNOGnosis,GNO,"$305,691,338.50",$276.75
20170709,19,20.0,BCNBytecoin,BCN,"$284,921,631.04",$0.001556
20170716,0,1.0,BTCBitcoin,BTC,"$31,748,976,616.36","$1,929.82"
20170716,1,2.0,ETHEthereum,ETH,"$14,687,420,857.21",$157.36
20170716,2,3.0,XRPXRP,XRP,"$5,669,253,181.68",$0.1481
20170716,3,4.0,LTCLitecoin,LTC,"$2,128,385,514.95",$40.91
20170716,4,5.0,ETCEthereum Classic,ETC,"$1,327,394,023.22",$14.18
20170716,5,6.0,DASHDash,DASH,"$985,597,400.58",$132.64
20170716,6,7.0,XEMNEM,XEM,"$875,642,068.59",$0.09729
20170716,7,8.0,MIOTAIOTA,MIOTA,"$503,034,784.63",$0.181
20170716,8,9.0,XMRMonero,XMR,"$435,296,216.21",$29.43
20170716,9,10.0,USDTTether,USDT,"$294,234,207.07",$0.9992
20170716,10,11.0,ZECZcash,ZEC,"$291,212,953.20",$165.98
20170716,11,12.0,BCCBitConnect,BCC,"$283,391,304.36",$48.05
20170716,12,13.0,STRATStratis,STRAT,"$283,154,392.19",$2.88
20170716,13,14.0,EOSEOS,EOS,"$278,729,136.22",$1.25
20170716,14,15.0,VERIVeritaseum,VERI,"$269,789,722.39",$137.06
20170716,15,16.0,NEONeo,NEO,"$252,236,461.64",$5.04
20170716,16,17.0,BTSBitShares,BTS,"$246,387,446.99",$0.09488
20170716,17,18.0,STEEMSteem,STEEM,"$213,580,979.94",$0.8969
20170716,18,19.0,BCNBytecoin,BCN,"$209,055,550.39",$0.001142
20170716,19,20.0,QTUMQtum,QTUM,"$200,448,485.61",$3.93
20170723,0,1.0,BTCBitcoin,BTC,"$44,957,797,776.41","$2,730.40"
20170723,1,2.0,ETHEthereum,ETH,"$21,127,274,383.88",$225.95
20170723,2,3.0,XRPXRP,XRP,"$7,469,032,507.64",$0.1951
20170723,3,4.0,LTCLitecoin,LTC,"$2,296,963,846.49",$44.06
20170723,4,5.0,XEMNEM,XEM,"$1,495,223,566.72",$0.1661
20170723,5,6.0,ETCEthereum Classic,ETC,"$1,480,463,000.53",$15.78
20170723,6,7.0,DASHDash,DASH,"$1,422,096,913.71",$191.03
20170723,7,8.0,MIOTAIOTA,MIOTA,"$747,894,341.63",$0.2691
20170723,8,9.0,XMRMonero,XMR,"$632,586,465.87",$42.67
20170723,9,10.0,STRATStratis,STRAT,"$607,364,096.13",$6.17
20170723,10,11.0,BTSBitShares,BTS,"$444,705,136.91",$0.1712
20170723,11,12.0,EOSEOS,EOS,"$441,892,028.85",$1.87
20170723,12,13.0,NEONeo,NEO,"$428,255,176.54",$8.57
20170723,13,14.0,VERIVeritaseum,VERI,"$397,359,015.36",$198.06
20170723,14,15.0,ZECZcash,ZEC,"$386,960,943.55",$214.42
20170723,15,16.0,STEEMSteem,STEEM,"$382,352,297.17",$1.61
20170723,16,17.0,BCCBitConnect,BCC,"$367,327,127.39",$60.14
20170723,17,18.0,WAVESWaves,WAVES,"$364,767,956.73",$3.65
20170723,18,19.0,QTUMQtum,QTUM,"$338,738,897.32",$6.64
20170723,19,20.0,USDTTether,USDT,"$318,786,048.23",$0.9978
20170730,0,1.0,BTCBitcoin,BTC,"$45,435,928,833.89","$2,757.18"
20170730,1,2.0,ETHEthereum,ETH,"$18,545,654,962.57",$197.98
20170730,2,3.0,XRPXRP,XRP,"$6,328,093,857.23",$0.1651
20170730,3,4.0,LTCLitecoin,LTC,"$2,111,805,504.49",$40.42
20170730,4,5.0,XEMNEM,XEM,"$1,444,499,239.17",$0.1605
20170730,5,6.0,ETCEthereum Classic,ETC,"$1,298,613,419.16",$13.81
20170730,6,7.0,DASHDash,DASH,"$1,288,933,998.58",$172.82
20170730,7,8.0,MIOTAIOTA,MIOTA,"$708,182,543.87",$0.2548
20170730,8,9.0,XMRMonero,XMR,"$588,803,634.99",$39.62
20170730,9,10.0,STRATStratis,STRAT,"$477,451,509.30",$4.85
20170730,10,11.0,EOSEOS,EOS,"$448,515,202.15",$1.78
20170730,11,12.0,BCCBitConnect,BCC,"$387,879,183.65",$61.52
20170730,12,13.0,NEONeo,NEO,"$357,402,586.94",$7.15
20170730,13,14.0,BTSBitShares,BTS,"$326,801,140.04",$0.1258
20170730,14,15.0,QTUMQtum,QTUM,"$326,183,952.33",$5.53
20170730,15,16.0,ZECZcash,ZEC,"$325,351,631.90",$175.42
20170730,16,17.0,USDTTether,USDT,"$319,139,629.09",$0.9989
20170730,17,18.0,STEEMSteem,STEEM,"$286,350,863.37",$1.20
20170730,18,19.0,VERIVeritaseum,VERI,"$282,557,162.96",$140.84
20170730,19,20.0,WAVESWaves,WAVES,"$271,808,552.74",$2.72
20170806,0,1.0,BTCBitcoin,BTC,"$53,006,437,221.50","$3,213.94"
20170806,1,2.0,ETHEthereum,ETH,"$24,541,942,939.87",$261.57
20170806,2,3.0,XRPXRP,XRP,"$6,918,935,142.37",$0.1804
20170806,3,4.0,BCHBitcoin Cash,BCH,"$3,637,260,519.30",$220.66
20170806,4,5.0,LTCLitecoin,LTC,"$2,360,944,162.52",$45.10
20170806,5,6.0,XEMNEM,XEM,"$2,234,863,489.62",$0.2483
20170806,6,7.0,ETCEthereum Classic,ETC,"$1,447,320,376.16",$15.35
20170806,7,8.0,DASHDash,DASH,"$1,414,046,355.63",$189.13
20170806,8,9.0,MIOTAIOTA,MIOTA,"$1,198,373,080.15",$0.4311
20170806,9,10.0,NEONeo,NEO,"$760,546,636.58",$15.21
20170806,10,11.0,XMRMonero,XMR,"$712,456,363.52",$47.83
20170806,11,12.0,STRATStratis,STRAT,"$661,639,585.35",$6.72
20170806,12,13.0,QTUMQtum,QTUM,"$594,278,526.31",$10.07
20170806,13,14.0,WAVESWaves,WAVES,"$520,620,298.39",$5.21
20170806,14,15.0,BCCBitConnect,BCC,"$505,829,915.91",$79.32
20170806,15,16.0,EOSEOS,EOS,"$463,463,563.42",$1.74
20170806,16,17.0,BTSBitShares,BTS,"$394,982,197.46",$0.1521
20170806,17,18.0,ZECZcash,ZEC,"$393,000,390.85",$206.30
20170806,18,19.0,STEEMSteem,STEEM,"$328,498,552.27",$1.38
20170806,19,20.0,VERIVeritaseum,VERI,"$327,338,240.48",$163.14
20170813,0,1.0,BTCBitcoin,BTC,"$67,230,609,742.27","$4,073.26"
20170813,1,2.0,ETHEthereum,ETH,"$28,011,768,698.66",$298.06
20170813,2,3.0,XRPXRP,XRP,"$6,446,782,517.22",$0.1681
20170813,3,4.0,BCHBitcoin Cash,BCH,"$4,914,960,174.40",$298.05
20170813,4,5.0,LTCLitecoin,LTC,"$2,402,844,118.49",$45.81
20170813,5,6.0,NEONeo,NEO,"$2,332,277,488.71",$46.65
20170813,6,7.0,XEMNEM,XEM,"$2,316,049,664.96",$0.2573
20170813,7,8.0,MIOTAIOTA,MIOTA,"$2,245,063,825.81",$0.8077
20170813,8,9.0,DASHDash,DASH,"$1,484,312,177.21",$198.17
20170813,9,10.0,ETCEthereum Classic,ETC,"$1,351,010,655.83",$14.30
20170813,10,11.0,QTUMQtum,QTUM,"$894,965,466.50",$15.17
20170813,11,12.0,XMRMonero,XMR,"$713,061,962.78",$47.76
20170813,12,13.0,OMGOmiseGO,OMG,"$682,614,775.94",$6.94
20170813,13,14.0,BCCBitConnect,BCC,"$664,050,683.18",$103.23
20170813,14,15.0,STRATStratis,STRAT,"$641,806,799.50",$6.52
20170813,15,16.0,PAYTenX,PAY,"$534,690,250.12",$5.11
20170813,16,17.0,WAVESWaves,WAVES,"$478,845,930.10",$4.79
20170813,17,18.0,EOSEOS,EOS,"$455,026,090.11",$1.62
20170813,18,19.0,ZECZcash,ZEC,"$419,021,176.34",$214.30
20170813,19,20.0,BTSBitShares,BTS,"$408,484,912.25",$0.1572
20170820,0,1.0,BTCBitcoin,BTC,"$67,520,408,829.04","$4,087.66"
20170820,1,2.0,ETHEthereum,ETH,"$28,375,090,432.80",$301.43
20170820,2,3.0,BCHBitcoin Cash,BCH,"$11,764,310,194.35",$712.87
20170820,3,4.0,XRPXRP,XRP,"$6,086,526,581.20",$0.1587
20170820,4,5.0,MIOTAIOTA,MIOTA,"$2,618,887,031.87",$0.9422
20170820,5,6.0,XEMNEM,XEM,"$2,442,972,063.75",$0.2714
20170820,6,7.0,LTCLitecoin,LTC,"$2,429,289,240.67",$46.23
20170820,7,8.0,DASHDash,DASH,"$2,207,685,200.12",$294.20
20170820,8,9.0,NEONeo,NEO,"$1,909,273,910.52",$38.19
20170820,9,10.0,ETCEthereum Classic,ETC,"$1,315,544,996.54",$13.89
20170820,10,11.0,OMGOmiseGO,OMG,"$829,751,378.64",$8.44
20170820,11,12.0,XMRMonero,XMR,"$818,088,875.55",$54.71
20170820,12,13.0,BCCBitConnect,BCC,"$757,218,360.43",$116.77
20170820,13,14.0,QTUMQtum,QTUM,"$695,812,333.11",$11.79
20170820,14,15.0,STRATStratis,STRAT,"$564,013,982.55",$5.73
20170820,15,16.0,WAVESWaves,WAVES,"$486,464,214.32",$4.86
20170820,16,17.0,ZECZcash,ZEC,"$483,462,666.48",$241.07
20170820,17,18.0,PAYTenX,PAY,"$423,703,702.96",$4.05
20170820,18,19.0,EOSEOS,EOS,"$405,019,933.11",$1.37
20170820,19,20.0,LSKLisk,LSK,"$378,305,360.12",$3.40
20170827,0,1.0,BTCBitcoin,BTC,"$72,441,911,150.00","$4,382.88"
20170827,1,2.0,ETHEthereum,ETH,"$32,799,992,245.19",$347.89
20170827,2,3.0,BCHBitcoin Cash,BCH,"$10,274,652,063.01",$620.90
20170827,3,4.0,XRPXRP,XRP,"$7,783,592,843.14",$0.203
20170827,4,5.0,LTCLitecoin,LTC,"$3,220,426,376.25",$61.16
20170827,5,6.0,DASHDash,DASH,"$2,728,163,507.58",$362.89
20170827,6,7.0,MIOTAIOTA,MIOTA,"$2,558,144,714.26",$0.9204
20170827,7,8.0,XEMNEM,XEM,"$2,471,765,577.52",$0.2746
20170827,8,9.0,NEONeo,NEO,"$2,004,660,987.85",$40.09
20170827,9,10.0,XMRMonero,XMR,"$1,959,964,173.53",$130.67
20170827,10,11.0,ETCEthereum Classic,ETC,"$1,520,679,551.90",$16.02
20170827,11,12.0,QTUMQtum,QTUM,"$926,100,185.39",$15.70
20170827,12,13.0,OMGOmiseGO,OMG,"$819,091,227.33",$8.33
20170827,13,14.0,LSKLisk,LSK,"$765,071,484.68",$6.86
20170827,14,15.0,BCCBitConnect,BCC,"$751,293,807.41",$114.99
20170827,15,16.0,STRATStratis,STRAT,"$686,660,082.56",$6.97
20170827,16,17.0,ZECZcash,ZEC,"$561,929,811.93",$273.37
20170827,17,18.0,WAVESWaves,WAVES,"$522,568,988.80",$5.23
20170827,18,19.0,EOSEOS,EOS,"$416,977,476.52",$1.35
20170827,19,20.0,PAYTenX,PAY,"$376,793,007.95",$3.60
20170903,0,1.0,BTCBitcoin,BTC,"$75,812,212,996.30","$4,582.96"
20170903,1,2.0,ETHEthereum,ETH,"$32,807,154,396.12",$347.48
20170903,2,3.0,BCHBitcoin Cash,BCH,"$10,058,458,982.68",$607.43
20170903,3,4.0,XRPXRP,XRP,"$8,773,480,074.61",$0.2288
20170903,4,5.0,LTCLitecoin,LTC,"$4,054,988,819.86",$76.84
20170903,5,6.0,XEMNEM,XEM,"$2,765,377,074.17",$0.3073
20170903,6,7.0,DASHDash,DASH,"$2,685,795,201.47",$356.39
20170903,7,8.0,MIOTAIOTA,MIOTA,"$2,067,881,447.56",$0.744
20170903,8,9.0,XMRMonero,XMR,"$1,894,074,688.13",$126.01
20170903,9,10.0,ETCEthereum Classic,ETC,"$1,767,289,071.77",$18.57
20170903,10,11.0,NEONeo,NEO,"$1,515,941,429.14",$30.32
20170903,11,12.0,OMGOmiseGO,OMG,"$1,039,044,898.19",$10.57
20170903,12,13.0,QTUMQtum,QTUM,"$902,192,316.06",$15.29
20170903,13,14.0,BCCBitConnect,BCC,"$862,984,958.52",$130.99
20170903,14,15.0,LSKLisk,LSK,"$790,981,247.95",$7.08
20170903,15,16.0,HCHyperCash,HC,"$700,440,362.55",$20.85
20170903,16,17.0,STRATStratis,STRAT,"$649,130,440.12",$6.59
20170903,17,18.0,ZECZcash,ZEC,"$547,669,313.22",$260.09
20170903,18,19.0,WAVESWaves,WAVES,"$519,635,486.60",$5.20
20170903,19,20.0,EOSEOS,EOS,"$407,130,154.95",$1.25
20170910,0,1.0,BTCBitcoin,BTC,"$68,263,777,323.30","$4,122.94"
20170910,1,2.0,ETHEthereum,ETH,"$27,300,079,135.16",$288.75
20170910,2,3.0,BCHBitcoin Cash,BCH,"$8,900,563,272.64",$537.07
20170910,3,4.0,XRPXRP,XRP,"$8,168,408,463.99",$0.213
20170910,4,5.0,LTCLitecoin,LTC,"$3,257,754,252.61",$61.61
20170910,5,6.0,DASHDash,DASH,"$2,416,792,514.18",$320.11
20170910,6,7.0,XEMNEM,XEM,"$2,312,772,273.76",$0.257
20170910,7,8.0,XMRMonero,XMR,"$1,692,133,440.18",$112.33
20170910,8,9.0,MIOTAIOTA,MIOTA,"$1,377,553,722.27",$0.4956
20170910,9,10.0,ETCEthereum Classic,ETC,"$1,303,344,867.19",$13.66
20170910,10,11.0,NEONeo,NEO,"$1,137,368,488.31",$22.75
20170910,11,12.0,OMGOmiseGO,OMG,"$1,121,242,325.71",$11.40
20170910,12,13.0,BCCBitConnect,BCC,"$819,219,066.76",$122.92
20170910,13,14.0,QTUMQtum,QTUM,"$753,971,819.88",$12.78
20170910,14,15.0,LSKLisk,LSK,"$736,327,421.68",$6.57
20170910,15,16.0,STRATStratis,STRAT,"$577,246,602.53",$5.86
20170910,16,17.0,ZECZcash,ZEC,"$458,994,578.92",$212.91
20170910,17,18.0,WAVESWaves,WAVES,"$440,792,083.74",$4.41
20170910,18,19.0,USDTTether,USDT,"$405,899,671.38",$1.01
20170910,19,20.0,HCHyperCash,HC,"$383,699,890.14",$11.42
20170917,0,1.0,BTCBitcoin,BTC,"$59,378,025,802.44","$3,582.88"
20170917,1,2.0,ETHEthereum,ETH,"$23,835,922,185.46",$251.75
20170917,2,3.0,BCHBitcoin Cash,BCH,"$6,964,753,012.18",$419.86
20170917,3,4.0,XRPXRP,XRP,"$6,840,277,227.12",$0.1784
20170917,4,5.0,LTCLitecoin,LTC,"$2,568,944,683.80",$48.49
20170917,5,6.0,DASHDash,DASH,"$2,373,797,302.20",$313.84
20170917,6,7.0,XEMNEM,XEM,"$1,836,606,681.14",$0.2041
20170917,7,8.0,XMRMonero,XMR,"$1,415,252,169.71",$93.74
20170917,8,9.0,MIOTAIOTA,MIOTA,"$1,381,554,971.68",$0.497
20170917,9,10.0,NEONeo,NEO,"$992,969,322.20",$19.86
20170917,10,11.0,OMGOmiseGO,OMG,"$970,512,929.77",$9.87
20170917,11,12.0,ETCEthereum Classic,ETC,"$958,397,610.91",$10.02
20170917,12,13.0,BCCBitConnect,BCC,"$718,350,263.26",$106.84
20170917,13,14.0,LSKLisk,LSK,"$626,100,279.58",$5.57
20170917,14,15.0,QTUMQtum,QTUM,"$487,785,533.91",$8.27
20170917,15,16.0,USDTTether,USDT,"$445,389,074.57",$1.01
20170917,16,17.0,STRATStratis,STRAT,"$437,694,327.64",$4.44
20170917,17,18.0,ZECZcash,ZEC,"$384,207,577.14",$174.18
20170917,18,19.0,WAVESWaves,WAVES,"$364,448,094.37",$3.64
20170917,19,20.0,ARKArk,ARK,"$321,753,212.71",$3.30
20170924,0,1.0,BTCBitcoin,BTC,"$61,082,049,548.78","$3,682.84"
20170924,1,2.0,ETHEthereum,ETH,"$26,780,648,759.74",$282.48
20170924,2,3.0,BCHBitcoin Cash,BCH,"$6,994,246,278.62",$421.03
20170924,3,4.0,XRPXRP,XRP,"$6,740,350,718.06",$0.1758
20170924,4,5.0,LTCLitecoin,LTC,"$2,527,744,022.99",$47.62
20170924,5,6.0,DASHDash,DASH,"$2,514,577,587.79",$331.85
20170924,6,7.0,XEMNEM,XEM,"$1,945,387,020.49",$0.2162
20170924,7,8.0,MIOTAIOTA,MIOTA,"$1,449,189,531.07",$0.5214
20170924,8,9.0,XMRMonero,XMR,"$1,354,029,615.78",$89.50
20170924,9,10.0,ETCEthereum Classic,ETC,"$1,000,440,153.86",$10.44
20170924,10,11.0,NEONeo,NEO,"$989,351,367.95",$19.79
20170924,11,12.0,OMGOmiseGO,OMG,"$851,296,230.83",$8.66
20170924,12,13.0,BCCBitConnect,BCC,"$745,907,905.52",$110.11
20170924,13,14.0,LSKLisk,LSK,"$648,344,629.60",$5.75
20170924,14,15.0,QTUMQtum,QTUM,"$474,497,232.44",$8.04
20170924,15,16.0,ZECZcash,ZEC,"$463,917,366.97",$205.63
